14064;CubeCart index.php language Parameter Path Disclosure
14063;CubeCart index.php language Parameter Traversal Arbitrary File Access
14062;CubeCart index.php language Parameter XSS
14061;ArGoSoft FTP Server SITE COPY .lnk Shortcut Issue
14060;unace ACE Archive Extraction Traversal
14059;unace Long Command Line Parameter Multiple Overflows
14058;unace ACE Archive Extraction Multiple Overflows
14057;iGeneric iG Shop page.php Multiple Parameter SQL Injection
14056;Surf-Net ASP Forum Predictable Cookie Weakness
14055;PowerFTP Server PWD Command Path Disclosure
14054;PowerFTP Server LIST Command Traversal Arbitrary Directory Listing
14053;Cooolsoft PowerFTP Server Long Command Parsing Remote Overflow
14052;Symantec Brightmail AntiSpam Multiple Default MySQL Accounts
14051;fallback-reboot Daemon Status Unspecified DoS
14050;MediaWiki Image Deletion Arbitrary File Verification / Deletion
14049;MediaWiki JavaScript-submitted Form CSRF
14048;MediaWiki Media Links XSS
14047;vBulletin misc.php template Parameter PHP Code Injection
14046;ADP Elite System Max 9000 .profile Modification Shell Access
14045;Verity Ultraseek Search Request XSS
14044;Apache Batik Squiggle Browser with Rhino Scripting Engine Unspecified File System Access
14042;phpBB search.php Path Disclosure
14041;phpBB Avatar Select Arbitrary File Deletion
14040;phpBB Avatar Upload Arbitrary File Access
14039;phpBB functions.php Username Handling Path Disclosure
14038;phpBB Critical Message Path Disclosure
14037;GigaFast EE400-R Broadband Router Malformed DNS Query DoS
14036;GigaFast EE400-R Broadband Router backup.cfg Cleartext Admin Password Disclosure
14035;Solaris kcms_configure Arbitrary File Manipulation
14034;cURL/libcURL Kerberos Authentication Multiple Function Overflows
14033;cURL / libcURL NTLM Authentication Curl_input_ntlm() Function Overflow
14032;SD Server Traversal Arbitrary File Access
14031;Solaris utmp_update Local Overflow
14030;PHP-Nuke admin.php POST Request Privilege Escalation
14029;osCommerce contact_us.php enquiry Parameter XSS
14028;pMachine mail_autocheck.php Arbitrary Code Execution
14027;JanaServer Multiple Field Remote Command Execution
14026;vBulletin forumdisplay.php comma Parameter Arbitrary Command Execution
14025;Microsoft IE Script Initiated Popup Title Bar Spoofing
14024;Apple Mac OS X HFS+ Crafted Data Stream Request Arbitrary File Access
14023;Thomson TCW690 Cable Modem RgSecurity.asp POST Request Admin Command Execution
14022;Thomson TCW690 Cable Modem Long GET Request DoS
14021;Mambo Open Source Tar.php Remote File Inclusion
14020;IRM LDAP Login Authentication Bypass
14019;BizMail bizmail.cgi Arbitrary Mail Relay
14018;ZeroBoard view_image.php filename Parameter XSS
14017;ZeroBoard zboard.php Multiple Parameter XSS
14016;glFTPd siteziplist.sh Plugin Arbitrary File / Directory Access
14015;glFTPd sitezipchk.sh Plugin Arbitrary File / Directory Access
14014;glFTPd sitenfo.sh Plugin Arbitrary File / Directory Access
14013;uim Environment Variable Local Privilege Escalation
14012;GProftpd gprostats Utility Log Parser Remote Format String
14011;Arkeia Backup Client Type 77 Request Processing Buffer Remote Overflow
14010;WebConnect jretest.html Traversal Arbitrary File Access
14009;WebConnect MS-DOS Device Name Request DoS
14008;Tarantella SecurID User Account Enumeration
14007;Bontago Client Nickname Handling Remote Overflow
14006;Xinkaa WEB Station Traversal Arbitrary File Access
14005;Invision Power Board Message Post COLOR Tag XSS
14004;Invision Power Board Signature File XSS
14003;PuTTY sftp_pkt_getstring() Function Remote Overflow
14002;PuTTY fxp_readdir_recv() Function Remote Overflow
14001;Multiple Package speechd Shell Metacharacter Arbitrary Command Execution
14000;XFree86 fbglyph.c Remote Overflow
13999;XFree86 xterm -title Parameter Overflow
13998;WU-FTPD Unspecified Security Issue
13997;Kebi WebMail /a/ Directory Remote Privilege Escalation
13996;Microsoft Windows 2000 IKE Malformed Packet Saturation Remote DoS
13995;ValiCert Enterprise Validation Authority Random Data Generation Weakness
13994;GNOME libgtop permitted Function Authentication Data Overflow
13993;GNOME libgtop permitted Function Format String
13992;Red Hat Package Manager (RPM) Malformed RPM File Arbitrary Code Execution
13991;Netdynamics ndcgi.exe Previous User Session Replay
13990;pmake Shell Definition Argument Checking Local Overflow
13989;pmake Shell Definition Check Argument Local Privilege Escalation
13988;Legato Networker Reverse DNS Authentication Bypass
13987;Microsoft Windows XP Help Center helpctr.exe Long hcp: URL Overflow
13986;High-bandwidth Digital Content Protection System Key Exchange Process Weakness
13985;Microsoft IIS Malformed HTTP Request Log Entry Spoofing
13984;Acme mini_httpd Trailing / Request Privilege File Access
13983;SANE Library Backend Driver Symlink Arbitrary File Modification
13982;ClearCase db_loader TERM Environment Variable Local Overflow
13981;Viralator viralator.cgi Arbitrary Command Execution
13980;Post-It! CGI Shell Metacharacter Arbitrary Command Execution
13979;Book of Guests CGI Shell Metacharacter Arbitrary Command Execution
13978;iBill ibillpm.pl Default Password Generation Weakness
13977;MDBMS \s Console Command Remote Overflow
13976;A-FTP Anonymous FTP Server Long USER Command Overflow
13975;XChat Malformed nickname Remote Format String
13974;Specter IDS Port Scan CPU Exhaustion DoS
13973;Air Messenger LAN Server Location Header Path Disclosure
13972;Air Messenger LAN Server pUser.dat Cleartext Password Local Disclosure
13971;SpoonFTP Multiple Command Remote Overflow
13970;DynFX MailServer POP3 Long Username Remote Overflow
13969;xloadimage FACES Format Image Multiple Parameter Overflow
13968;Spytech SpyAnywhere loginpass Variable Single Character Privilege Escalation
13967;GuildFTPd default.usr Authentication Credentials Local Disclosure
13966;Jetico BestCrypt bctool Long Pathname Local Overflow
13965;VirtualCatalog CatalogMgr.pl template Parameter Arbitrary Code Execution
13964;Debian Linux ftpd Long Site Name Overflow
13963;Beck IPC GmbH IPC@Chip Embedded-Webserver Server Root Arbitrary File Access
13962;iPlanet Web Server HTTP Request Long Method Name Overflow
13961;OReilly WebBoard Pager Paging Function Malformed Javascript DoS
13960;cfingerd ALLOW_LINE_PARSING Option Local Overflow
13959;Microsoft Windows Universal Plug and Play (UPnP) Malformed Request DoS
13958;TrackerCam Malformed HTTP Content-Length DoS
13957;TrackerCam ComGetLogFile.php3 Arbitrary Log Disclosure
13956;TrackerCam Login Log File Arbitrary HTML Injection
13955;TrackerCam ComGetLogFile.php3 fm Parameter Traversal Arbitrary File Access
13954;TrackerCam ComGetLogFile.php3 Path Disclosure
13953;TrackerCam PHP Argument Remote Overflow
13952;TrackerCam HTTP User-Agent Field Remote Overflow
13951;Denicomp REXECD Long String Handling Remote DoS
13950;Denicomp RSHD Long String DoS
13949;Tarantella Enterprise spinning Symlink Arbitrary File Overwrite
13948;Broker FTP Server Malformed CD Command DoS
13947;Broker FTP Server Multiple Directory Traversal Method
13946;Cerberus FTP Server Multiple Parameter Remote Overflow
13945;Windows NT FTP Server (WFTP) Floppy Drive CD Request DoS
13944;VideoDB index.php Unspecified Input Filtering Issue
13943;VideoDB borrowask.php Unspecified Security Issue
13942;VideoDB users.php password Parameter SQL Injection
13941;VideoDB setup.php VDBuserid Cookie SQL Injection
13940;VideoDB profile.php VDBuserid Cookie SQL Injection
13939;HP Tru64 UNIX Sun SDK and RTE JVM DoS
13938;RealPlayer RJS Skin File Directory Traversal
13937;paFAQ comment.php Multiple Parameter SQL Injection
13936;paFAQ search.php search_item Parameter SQL Injection
13935;paFAQ answer.php offset Parameter SQL Injection
13934;paFAQ question.php Multiple Parameter SQL Injection
13933;GNU C Library (glibc) Symlink Arbitrary File Overwrite
13932;Multiple Linux linux-2.4.21-mlock.patch mlock Memory Disclosure
13931;paNews comment.php showpost Parameter XSS
13930;Yahoo! Messenger File Transfer Filename Linewrap Spoofing
13929;Yahoo! Messenger Audio Setup Wizard Local Privilege Escalation
13928;Microsoft ASP.NET HttpServerUtility.HtmlEncode Unicode Character Bypass
13927;Microsoft ASP.NET Request Validation Mechanism Bypass
13926;Multiple ASP.NET Implementation Full Width Ascii Character Arbitrary HTML Injection
13925;Multiple JPEG Implementation EXIF Thumbnail Information Disclosure
13924;Gaim Malformed HTML Parsing DoS
13923;Gaim Malformed SNAC Packet Parsing DoS
13922;Gallery login.php g2_form[subject] Field XSS
13921;Kayako eSupport index.php nav Parameter XSS
13920;PHP-Fusion viewthread.php Arbitrary Thread Access
13919;Bidwatcher netstuff.cpp Remote Format String
13918;WebCalendar login.php webcalendar_session Cookie SQL Injection
13917;Multiple Anti-Virus Non .zip Archive Scan Bypass
13916;BibORB Arbitrary File Upload
13915;BibORB index.php Traversal Arbitrary File Manipulation
13914;BibORB Login Module Multiple Parameter SQL Injection
13913;BibORB Add Database Description Parameter XSS
13912;BibORB bibindex.php search Parameter XSS
13911;Netscape Collabra Server Port 5239 Malformed Data DoS
13910;Netscape Collabra Server Port 5238 Malformed Data Saturation DoS
13909;QPC QVT/Net|Term ftpd Multiple Parameter Remote Overflow
13908;Raytheon SilentRunner Knowledge Browser Long HTTP Request Overflow
13907;Raytheon SilentRunner cle.exe POP Multiple Parameter Remote Overflow
13906;Simple Asynchronous File Transfer sendfiled Notification Email Privilege Escalation
13904;DCP-Portal forums.php Multiple GET Parameter SQL Injection
13903;DCP-Portal index.php Multiple Parameter SQL Injection
13902;Typespeed HOME Environment Variable Local Format String
13901;wpa_supplicant EAPOL-Key Frames Overflow
13900;iPlanet Calendar Server ics.conf Cleartext Admin Password Disclosure
13899;Orinoco RG-1000 Wireless Gateway Predictable Default WEP Key
13898;Headlight Software MyGetright Malformed .dld File Arbitrary File Manipulation
13897;Linux kernel VM_IO DoS
13896;PostgreSQL make_fetch_stmt FETCH INTO Variables Overflow
13895;PostgreSQL make_select_stmt SELECT Variables Overflow
13894;PostgreSQL make_select_stmt SELECT INTO Variables Overflow
13893;PostgreSQL read_sql_construct SQL Variables Overflow
13892;CrushFTP FTP Server Multiple Command Traversal Arbitrary File Access
13891;Spytech Spynet Chat Server Connection Saturation Remote DoS
13890;Hughes Technologies Virtual DNS Malformed Data Parsing Remote DoS
13889;minicom Multiple Local Format String
13888;ScreamingMedia SITEWare Editor's Desktop Traversal Arbitrary Script Source Disclosure
13887;ScreamingMedia SITEWare SWEditServlet template Parameter Traversal Arbitrary File Access
13886;CDE Print Viewer dtprintinfo Help Window Local Overflow
13885;Netcruiser Web Server Device Name URL Path Disclosure
13884;Hursley Software Laboratories Consumer Transaction Framework Long HTTP Request DoS
13883;FTPFS File System Mounting User Name Handling Local Overflow
13882;WEBsweeper Large HTTP Referrer: Header Handling Remote Memory Exhaustion DoS
13881;ascdc Afterstep Multiple Option Local Overflows
13880;BRS WebWeaver FTP Server Malformed CD / ls Command Parsing Path Disclosure
13879;INDEXU cookie_admin_authenticated Cookie Modification Privilege Escalation
13878;QPC QVT/Net Popd Multiple Parameter Remote Overflow
13877;slrn News Reader Long Message Header Multiple Function Overflow
13876;NCM Content Management System content.pl id Parameter Arbitrary File Access
13875;REDIPlus REDI.exe StartLog.txt Cleartext Authentication Credential Disclosure
13874;AWStats Unspecified Proxied DoS
13873;AWStats Default Database Save Permission Weakness
13872;Samba smbclient mput Symlink Arbitrary File Overwrite
13871;Samba smbclient more Symlink Arbitrary File Overwrite
13870;Samba Printer Queue Query Symlink Arbitrary File Overwrite
13869;nph-maillist.pl email Parameter Arbitrary Command Execution
13868;Caucho Resin Malformed WEB-INF Specifier Javabean File Source Disclosure
13867;The Bat! Mail Client Malformed Attachment Name Arbitrary Command Execution
13866;SilentRunner Collector SMTP HELO Command Remote Overflow
13865;Navision Financials Server License Limit Exhaustion DoS
13864;Navision Financials Server Port 2407 Null String DoS
13863;Reliant Sinix ppd ppd.trace Symlink Arbitrary File Corruption
13862;fcheck open Function Arbitrary Command Execution
13861;TheNet CheckBO TCP Port Character Saturation DoS
13860;WebReflex HTTPd Long HTTP GET Request Overflow
13859;Windows NT FTP Server (WFTP) Pro Long CWD Command Remote Overflow
13858;post-query CGI Program HTTP Post Request Remote Overflow
13857;Windows NT Drivers DbgPrint Function Debug Message Format String
13856;Gene6 G6 FTP Server File Request NETBIOS Credential Exposure
13855;Gene6 G6 FTP Server Multiple Command Traversal Arbitrary File Access
13854;ALSA libasound.so Stack Protection Bypass
13853;ulog-php Unspecified SQL Injection
13852;Barrage Unspecified Local Input Validation Issue
13851;INDI fliccd Multiple Local Overflows
13850;Linux IPTables/Netfilter Module Crafted Packet Bypass
13849;Linux Kernel setsid() Function Race Condition
13848;Linux Kernel nls_ascii.c Table Size Local Overflow DoS
13847;Linux Kernel shmctl() Function Arbitrary Locked Memory Access
13846;gv File Name Metacharacter Command Execution
13845;Mandrake escputil printer-name Overflow
13844;lighttpd Null Byte Request CGI Script Source Code Disclosure
13843;HP Web-enabled Management Software HTTP Server Remote Overflow
13842;Borderware Firewall Server Broadcast Address Ping DoS
13841;Netscape SmartDownload Long URL Parsing Overflow
13840;Solaris ARP Saturation DoS
13839;Easycom/Safecom Print Server Malformed Connection Saturation DoS
13838;HP-UX FTP Server STAT Command Pathname Glob Arbitrary Command Execution
13837;Chili!Soft ASP Inherited Mode Permission Weakness Privilege Escalation
13836;Infobot Fortran Math Component Arbitrary Command Execution
13835;Synaesthesia Arbitrary File Access
13834;AWStats awstats.pl debug mode Information Disclosure
13833;AWStats awstats.pl loadplugin Parameter Traversal Arbitrary Module Load
13832;AWStats awstats.pl PluginMode Parameter Arbitrary Command Execution
13831;AWStats rawlog Plugin Information Disclosure
13830;PHP-Nuke Web_Links Module newlinkshowdays Parameter XSS
13829;PHP-Nuke Downloads Module newdownloadshowdays Parameter XSS
13828;PHP-Nuke Web_Links Module Path Disclosure
13827;PHP-Nuke Downloads Module Path Disclosure
13826;PHP-Nuke mainfile.php Path Disclosure
13825;PHP-Nuke db.php Path Disclosure
13824;OpenConf &quot;Submit a Paper&quot; Title XSS;;
13823;VMware Workstation gdk-pixbuf Path Subversion Privilege Escalation
13822;Linux Kernel i2c-viapro Driver Local Overflow
13821;Linux Kernel Radeon Driver with DRI Race Condition
13820;Linux Kernel addr.c atm_get_addr Function Local Overflow
13819;Linux Kernel drivers/char/n_tty.c Arbitrary Kernel Memory Disclosure
13818;Linux Kernel /proc locks_read_proc() Function Overflow
13816;Sami HTTP Server Malformed Input DoS
13815;Sami HTTP Server Traversal Arbitrary File Access
13814;CA BrightStor ARCserve Backup Discovery Service SERVICEPC Remote Overflow
13813;ELOG Traversal Arbitrary File Access
13812;ELOG decode_post Function File Name Processing Remote Overflow
13811;Siteman users.php Site Owner Registration Security Bypass
13810;CubeCart settings.inc.php Multiple Script XSS
13809;plptools plpnfsd Logging Format String Overflow
13808;ko-helvis elvrec Utility Local Overflow
13807;ja-elvis elvrec Utility Local Overflow
13806;SHOUTcast Distributed Network Audio Server Long Description Overflow
13805;MicroFocus Cobol with AppTrack Feature mfaslmf Permission Weakness Privilege Escalation
13804;XMail CTRLServer CTRLSvr.cpp Multiple Function Remote Overflows
13803;GoodTech FTP Server Connection Saturation DoS
13802;Caldera Linux DHCP Server/Client Error Logging Code Format String
13801;WebMaster ConferenceRoom IRC Server Clone Buddy Relationship Remote DoS
13800;SuSE Linux ReiserFS Directory Name Handling Overflow
13799;Infinite Interchange Web Interface Large POST Request Handling Remote DoS
13798;xitetris PATH Environment Variable Subversion Privilege Escalation
13797;itetris PATH Environment Variable Subversion Privilege Escalation
13796;GTK+ Library gtk_program GTK_MODULES Variable Subversion Privilege Escalation
13795;1st Up Mail Server MAIL FROM Command Remote Overflow
13794;J-Pilot .jpilot Directory umask Permission Information Disclosure
13793;ssldump URL Handling Remote Format String
13792;iputils ping Multiple Parameter Local Overflows
13791;NewsBruiser Unspecified Unauthenticated Comment Manipulation
13790;NewsBruiser Comment Post Timeout Bypass
13789;iputils ping Raw Socket Acquisition Privilege Drop Failure
13788;Open WebMail openwebmail.pl logindomain Parameter XSS
13787;MercuryBoard index.php debug Information Disclosure
13786;CitrusDB index.php load Parameter Traversal Arbitrary Local File Inclusion
13785;CitrusDB importcc.php CSV File SQL Injection
13784;CitrusDB uploadcc.php Arbitrary Database Injection
13783;CitrusDB importcc.php Arbitrary Database Injection
13782;CitrusDB Static id_hash Admin Authentication Bypass
13781;netris -w Option Port 9284 Long String DoS
13780;Apple Mac OS X AppleFileServer Malformed FPLoginExt Packet DoS
13779;Debian toolchain-source Multiple Script Symlink Arbitrary File Overwrite
13778;NetKit Rwho Service (netkit-rwho) rwhod Packet Validation Remote DoS
13777;CubeCart settings.inc.php Local File Inclusion
13776;Squid Malformed FQDN Lookup DoS
13775;OpenPGP CFB Module Quick Check Feature Information Disclosure
13774;PostgreSQL gram.y refcursor Function Argument Number Overflow
13773;KDE kdelibs dcopidlng Script Arbitrary File Manipulation
13772;Gentoo Webmin miniserv.users Encrypted Root Password Remote Disclosure
13771;Quake 3 Engine Query Handling Overflow DoS
13770;IBM WebSphere Application Server (WAS) Encoded Space (%20) Request JSP Source Code Disclosure
13769;ZoneAlarm vsdatant.sys NtConnectPort() Hook Invalid Pointer Dereference Remote DoS
13768;HP-UX stmkfont CLI Overflow
13767;Red Hat Linux usermode Package userhelper glibc Security Meausre Bypass
13766;RideWay PN Telnet Proxy Malformed Connection Saturation DoS
13765;BSD-based lpr Package startprinting() Function Local Format String
13764;MercuryBoard forum.php f Parameter XSS
13763;Koules Long Command Line Argument Overflow
13762;Microsoft 2000 Domain Controller Directory Service Restore Mode Blank Password
13761;Microsoft Exchange 2000 Malformed URL Request DoS
13760;Microsoft IIS Malformed URL Request DoS
13759;Microsoft IIS ISAPI .ASP Parser Script Tag LANGUAGE Argument Overflow
13758;Red Hat Linux restore RSH Environment Variable Subversion Local Privilege Escalation
13757;Broker FTP Server username Remote Overflow DoS
13756;BSD rcvtty Incoming Message Privilege Escalation
13755;PostACI Webmail System global.inc Direct Request Information Disclosure
13754;Serv-U FTP Server Brute Force Protection Bypass
13753;CS&amp;T CorporateTime Error Message Account Enumeration
13752;ISC BIND host Command AXFR Response Remote Overflow
13751;Unify eWave ServletExec JSP/Java Servlet Engine /servlet/ URL DoS
13750;Alabanza Control Panel nsManager.cgi Unauthorized Domain Name Modification
13749;Webteachers Webdata Import File Arbitrary File Access
13748;Slashcode Default Administrator Password
13747;Red Hat Linux dump RSH Environment Variable Subversion Privilege Escalation
13746;LPPlus dccbkstshut Permission Weakness Arbitrary LPD Process Manipulation
13745;LPPlus dcclpdshut Permission Weakness Arbitrary LPD Process Manipulation
13744;LPPlus dccshut Permission Weakness Arbitrary LPD Process Manipulation
13743;LPPlus dccbkst Permission Weakness Arbitrary LPD Process Manipulation
13742;LPPlus dcclpdser Permission Weakness Arbitrary LPD Process Manipulation
13741;LPPlus dccsched Permission Weakness Arbitrary LPD Process Manipulation
13740;LPPlus dccscan Print Arbitrary Document
13739;LPPlus lpdprocess File Permission Weakness Arbitrary Process Termination
13737;mod_access_referer for Apache HTTP Server Malformed Referer DoS
13736;XShisen XSHISENLIB Environment Variable Overflow
13735;MIME-tools MIMEDefang Empty Boundary Content-Type Virus Scan Bypass
13734;Advanced Guestbook admin.php Password Field SQL Injection
13733;Emdros MQL Parser Memory Leak Local DoS
13732;Squid Multiple Method Invalid Header Cache Poisoning
13731;SunFTP Open Connection Saturation DoS
13730;Becky! Internet Mail Client Long Content-type: MIME Header Overflow
13729;Helix GNOME go-gnome Symlink Arbitrary File Overwrite
13728;Helix GNOME helix-update /tmp Directory Privilege Escalation
13727;Helix GNOME helix-update Arbitrary RPM Package Installation
13726;Armagetron Fake Player Saturation User Lockout
13725;Armagetron Empty UDP Packet Flood DoS
13724;Armagetron ANET_AddrCompare DoS Large claim_id DoS
13723;Armagetron Large Descriptor ID DoS
13722;FSserial FlagShip_p Permission Weakness Local Privilege Escalation
13721;FSserial FlagShip_c Permission Weakness Local Privilege Escalation
13720;Red Hat Linux diskcheck.pl Arbitrary File Create / Overwrite
13719;Red Hat Linux umb-scheme Permission Weakness Privilege Escalation
13718;PowerDNS Malformed PDNS Packet Remote DoS
13717;PowerDNS setuid() / setgid() Silent Failure
13716;Caldera Linux /dev/gpmctl STREAM Sockets Saturation DoS
13715;AspJar Guestbook delete.asp Arbitrary Message Deletion
13714;AspJar Guestbook login.asp password Parameter SQL Injection
13713;xpcd pcdsvgaview Local Overflow
13712;Barracuda Spam Firewall Self Whitelist Arbitrary Mail Relay
13711;Apache mod_python publisher.py Traversal Arbitrary Object Information Disclosure
13710;ArGoSoft Mail Server viewlogs.pl Information Disclosure
13709;ArGoSoft Mail Server addnewuser Long password Field DoS
13708;ArGoSoft Mail Server addnewuser Traversal Arbitrary Directory Creation
13707;Sympa src/queue.c queue Utility Local Overflow
13706;CA BrightStor ARCserve Backup Default Hardcoded Administrator Account
13705;Debian hztty Local Privilege Escalation
13704;F-Secure Multiple Products ARJ Archive Handling Overflow
13703;3Com 3CServer FTP Server Multiple Command Remote Overflow
13702;PostWrap Module Remote File Inclusion
13701;SafeNet SoftRemote VPN Client IreIKE.exe Cleartext Password Local Disclosure
13699;IBM AIX ipl_varyon -d Parameter Local Overflow
13698;IBM AIX lspath Arbitrary File Fragment Access
13697;IBM AIX netpmon -O Parameter Local Overflow
13696;HP-UX BIND Unspecified Remote DoS
13695;Linux Tnef Compressed Attachment Arbitrary File Overwrite
13694;NetWin dMailWeb / cwMail POP Server username Parameter DoS
13693;NetWin dMailWeb / cwMail POP Server pophost Parameter DoS
13692;WinProxy POP3 Service Multiple Command Remote Overflow
13691;Razor Configuration Management Password File Weak Encryption
13690;Multiple Unix mailx mail -c Parameter Local Overflow
13689;Linux gpm /dev/gpmctl STREAM Socket Saturation Local DoS
13688;MailStudio 2000 userreg.cgi Arbitrary Command Execution
13687;MailStudio 2000 mailview.cgi Traversal Arbitrary File Access
13686;Linux restore Tape Name Variable Local Overflow
13685;Big Brother System and Network Monitor bbd Server Arbitrary Command Execution
13684;SuSE Linux aaa_base Package Default Account /tmp Home Directory Privilege Escalation
13683;Netwin DNews News Server DNEWSWEB QUERY_STRING Overflow
13682;Netwin DMailWeb QUERY_STRING Remote Overflow
13681;MyPHP Forum include.php Multiple Parameter SQL Injection
13680;MyPHP Forum forgot.php email Parameter SQL Injection
13679;MyPHP Forum member.php member Parameter SQL Injection
13678;MyPHP Forum forum.php fid Parameter SQL Injection
13677;IBM DB2 Unspecified XML Function Select Statement Issue
13676;IBM DB2 Federated System Object Creation Arbitrary Code Execution
13675;IBM DB2 Network Message Processing Arbitrary Code Execution
13674;IBM DB2 XML Extender User-defined Function Arbitrary File Access
13673;IBM DB2 Unspecified Local Privilege Escalation
13672;XView xv_parse_one() Local Overflow
13671;Mailman private.py true_path Function Traversal Arbitrary File Access
13670;Daily Strip Manager Request Parameter Handling Issue
13669;gFTP Returned File Path Traversal Arbitrary File Manipulation
13668;GNU Emacs read-passwd Lisp Function Arbitrary Password Disclosure
13667;GNU Emacs make-temp-name Lisp Function Symlink Privilege Escalation
13666;GNU Emacs PTY Device Incorrect Permission User Session Disclosure
13665;FileMaker Pro 5 Web Companion Arbitrary Mail Relay
13664;NetStructure 7110 wizard Mode Privilege Escalation
13663;NetStructure 7180 Default Undocumented Accounts
13662;Red Hat Linux /dev/pts Insecure Permission Arbitrary tty Write
13661;Red Hat Linux screen / rxvt Device Insecure Permission
13660;Red Hat Linux ORBit and gnome-session Remote DoS
13659;Red Hat Linux ORBit and esound Authentication key Weakness
13658;SuSE Linux pbpg Package pb Arbitrary File Access
13657;SuSE Linux pbpg Package pg Arbitrary File Access
13656;Meeting Maker Password Encryption Weakness
13655;WebObjects Developer WebObjects.exe HTTP Request Long Header Overflow
13654;LCDproc screen_add Command Remote Overflow
13653;RealArcade Malformed RGP Arbitrary File Deletion
13652;RealArcade RGS File Processing Integer Overflow Arbitrary Code Execution
13651;Emdros MQL Parser Malformed Statement DoS
13650;ArGoSoft Mail Server Folder Parameter Traversal Arbitrary Mail/Folder Manipluation
13649;ArGoSoft Mail Server _msgatt.rec Traversal Arbitrary File Access
13648;ArGoSoft Mail Server Email Attachment Traversal Arbitrary File Upload
13647;Symantec Multiple Products UPX DEC2EXE Parsing Routine Overflow
13646;Symantec pcAnywhere Default Encryption Weakness
13645;SuSE Linux aaa_base Arbitrary File Deletion
13644;RealPlayer Long Location URL DoS
13643;Star Office Document Embedded URL DoS
13642;Generic-NQS (GNQS) Unspecified Local Privilege Escalation
13641;vqSoft vqServer server.cg Cleartext Password Disclosure
13640;mod_auth_any for Apache HTTP Server on Red Hat Linux Metacharacter Command Execution
13639;SquirrelMail S/MIME Plugin Arbitrary Command Injection
13638;IBM AIX auditselect Format String Local Privilege Escalation
13637;Red Hat Linux Single User Mode Password Bypass
13636;FTP Explorer Site Profiles Weak Encryption
13635;Red Hat Linux su Failed Password Logging Weakness
13634;Microsoft IIS Inetinfo.exe Malformed Long Mail File Name DoS
13633;DNSTools Multiple CGI Application Arbitrary Command Execution
13632;Serv-U FTP Server Invalid URL Request Path Disclosure
13631;Serv-U FTP Server SHGetPathFromIDList Function Overflow
13630;Red Hat Linux crypt() Function DES Use Weakness
13629;WebTV Email Client Stored Mail Access
13628;PHP3 safe_mode Shell Metacharacter Filter Failure
13627;Handspring Visor Network HotSync No Authentication
13626;Majordomo resend Command Local Privilege Escalation
13625;Mozilla Firefox run-mozilla.sh Arbitrary File Overwrite
13624;Apple Safari Cleartext HTML Rendering Issue
13623;PerlDesk kb.cgi view Parameter SQL Injection
13622;DelphiTurk CodeBank Local Password Disclosure
13621;Microsoft Outlook Web Access (OWA) owalogon.asp Redirection Account Enumeration
13620;Sun Java Plugin 8.3 Name Predictable File Location Weakness
13619;SCO UnixWare / OpenServer TCP RST Injection DoS
13618;SCO OpenServer enable Local Overflow
13617;Apple Mac OS X Finder .DS_Store Hard Link Arbitrary File Manipulation
13616;xGB Administrative User Authentication Bypass
13615;Frox Deny ACL Security Bypass
13614;ArGoSoft FTP Server SITE UNZIP .lnk Restriction Bypass
13613;CA BrightStor ARCserve Backup Discovery Service Buffer Overflow
13612;Mozilla Multiple Browser -moz-opacity Configuration Modification
13611;Mozilla Multiple Browser Dragged Link Cross Tab Scripting
13610;Mozilla Multiple Browser Dragged Image Extension Spoofing
13609;Microsoft Windows Hyperlink Object Library Overflow
13608;Microsoft IE Drag-and-Drop Privilege Escalation
13607;Microsoft IE CDF Cross-Domain Code Execution
13606;Microsoft IE createControlRange() Function Heap Corruption
13605;Microsoft IE URL Decoding Zone Spoofing Code Execution
13604;Microsoft IE Drag-and-Drop File Injection
13602;Microsoft Windows OLE Input Validation Overflow
13601;Microsoft Windows COM Structured Storage Privilege Escalation
13600;Microsoft Windows SMB Transaction Data Overflow
13599;Microsoft Windows License Logging Service Overflow
13597;Microsoft Windows Media Player PNG File Overflow
13596;Microsoft Windows XP Named Pipe Username Disclosure
13595;Microsoft Windows Sharepoint Services HTML Redirection XSS
13594;Microsoft Office XP URL Overflow
13592;Ipswitch IMail POP3 Local File Encryption Weakness
13591;Internet Anywhere POP3 Mail Server Long Username Overflow
13590;602LAN SUITE Webmail Traversal Arbitrary File Upload
13589;FTPPro profiles.dat Authentication Information Disclosure
13588;GNU Emacs movemail popmail() Format String
13587;IBM AIX chdev Format String Local Privilege Escalation
13586;Operator Shell (osh) iopen() Function Local Overflow
13585;FTPPro Local Information Disclosure
13584;SCO OpenServer sar -o Parameter Local Overflow
13583;NcFTPd FTP Server Long PORT Command DoS
13582;Nachuatec D4 Series Printer ICMP Redirect Saturation DoS
13581;Linux Kernel NTFS Error Message Local DoS
13580;BXCP index.php show Parameter Traversal Arbitrary File Access
13579;Foxmail Server MAIL FROM Command Remote Overflow
13578;Mozilla Multiple Browser International Domain Name (IDN) Punycode Encoded Domain Name Spoofing
13577;Microsoft Windows NetBIOS Remote Host Information Disclosure
13576;3Com NBX ftpd CEL Command Remote Overflow
13575;RaidenHTTPD Crafted Request Arbitrary File Access
13574;CMScore authenticate.php username Parameter SQL Injection
13573;CMScore index.php Multiple Parameter SQL Injection
13572;Chipmunk Forum reguser.php Multiple Parameter SQL Injection
